gameid,gamedate,home_teamid,away_teamid,home_win,away_win,home_points,away_points,home_opponentscore,away_opponentscore,home_assists,away_assists,home_blocks,away_blocks,home_steals,away_steals,home_fieldgoalsattempted,away_fieldgoalsattempted,home_fieldgoalspercentage,away_fieldgoalspercentage,home_threepointersattempted,away_threepointersattempted,home_threepointerspercentage,away_threepointerspercentage,home_freethrowsattempted,away_freethrowsattempted,home_freethrowspercentage,away_freethrowspercentage,home_reboundstotal,away_reboundstotal,home_foulspersonal,away_foulspersonal,home_turnovers,away_turnovers,home_game_number,away_game_number,home_win_avg_prev5,away_win_avg_prev5,home_points_avg_prev5,away_points_avg_prev5,home_opponent_points_avg_prev5,away_opponent_points_avg_prev5,home_assists_avg_prev5,away_assists_avg_prev5,home_blocks_avg_prev5,away_blocks_avg_prev5,home_steals_avg_prev5,away_steals_avg_prev5,home_fieldgoalsattempted_avg_prev5,away_fieldgoalsattempted_avg_prev5,home_fieldgoalspercentage_avg_prev5,away_fieldgoalspercentage_avg_prev5,home_threepointersattempted_avg_prev5,away_threepointersattempted_avg_prev5,home_threepointerspercentage_avg_prev5,away_threepointerspercentage_avg_prev5,home_freethrowsattempted_avg_prev5,away_freethrowsattempted_avg_prev5,home_freethrowspercentage_avg_prev5,away_freethrowspercentage_avg_prev5,home_reboundstotal_avg_prev5,away_reboundstotal_avg_prev5,home_foulspersonal_avg_prev5,away_foulspersonal_avg_prev5,home_turnovers_avg_prev5,away_turnovers_avg_prev5
22100140,2021-11-07,1610612752,1610612739,false,true,109,126,126,109,21,31,9,2,9,8,85,90,0.459,0.544,31,35,0.29,0.543,24,11,0.917,0.818,32,48,14,18,11,17,8,11,0.6,0.6,114.6,100,113.8,100.8,23,20.8,6.4,3.4,7,8.6,94,86.4,0.43999999999999995,0.42380000000000007,42,31.2,0.3718,0.295,22,22.6,0.7817999999999999,0.7834000000000001,48.2,45.6,19.4,15,15.2,17.8
22100144,2021-11-07,1610612760,1610612759,true,false,99,94,94,99,21,29,7,10,5,9,94,100,0.372,0.41,42,30,0.286,0.2,20,9,0.85,0.667,57,46,14,16,15,10,7,8,0.4,0.4,107.8,103.4,109.6,103.8,22.4,26,3.6,5.4,7.6,9.2,86.4,89.2,0.462,0.46040000000000003,36.6,26.4,0.34340000000000004,0.3384,21,17,0.7438,0.725,45.4,44,18.4,13.8,14.6,15
22100142,2021-11-07,1610612764,1610612749,true,false,101,94,94,101,24,17,8,3,8,14,81,94,0.506,0.394,27,36,0.407,0.278,13,18,0.615,0.556,42,49,16,10,19,13,8,8,0.8,0.6,117.4,114.4,110.6,114,24.4,22.8,6,4.6,5.4,8.2,91.8,87.8,0.47400000000000003,0.4718,33,37,0.362,0.3856,23.8,22.6,0.7802000000000001,0.7748,49.6,43.8,17.4,20.6,12.6,16
22100139,2021-11-07,1610612761,1610612751,false,true,103,116,116,103,23,29,6,0,10,3,87,80,0.471,0.513,30,38,0.233,0.447,18,20,0.778,0.85,35,48,16,15,8,16,9,6,0.4,0.6,106.4,108.2,105,107.6,20.8,21.6,4.6,6,10.8,5.6,90.6,83.2,0.4532,0.46900000000000003,30.8,31.4,0.38160000000000005,0.4176,18.6,22.8,0.6732,0.7796000000000001,44.4,45.6,19.6,20.4,12.6,17.2
22100141,2021-11-07,1610612753,1610612762,true,false,107,100,100,107,24,21,8,7,8,10,87,89,0.494,0.382,32,42,0.375,0.19,11,29,0.818,0.828,39,50,22,17,13,18,7,9,0.2,0.6,95.6,111.8,107.4,101.8,20.4,21.6,5.6,5.6,7.6,7,85.6,83.2,0.413,0.47059999999999996,39.6,41.4,0.3124,0.3418,15.2,23.6,0.805,0.8298,43,46.6,17.4,18.6,17.4,15.2
22100151,2021-11-08,1610612743,1610612748,true,false,113,96,96,113,28,22,5,3,7,3,91,78,0.462,0.397,41,36,0.293,0.361,24,25,0.708,0.84,49,37,23,20,10,13,6,8,0.6,0.6,100.4,108.6,95.6,107,25.8,23.6,4.2,3,8.2,6.6,87.2,89.8,0.4508,0.44139999999999996,40.4,32.4,0.286,0.39580000000000004,14.2,20.2,0.7044,0.8324,47,52.6,22.2,21.2,19.4,16
22100154,2021-11-08,1610612747,1610612766,true,false,126,123,123,126,30,23,8,3,11,5,91,99,0.484,0.434,32,42,0.406,0.333,35,28,0.714,0.821,51,55,23,23,15,18,11,10,0.8,0.2,110.4,105.4,105.6,119.8,24.6,22,7.2,3.8,10.4,10.6,90.2,91.4,0.48640000000000005,0.43080000000000007,29.2,34.2,0.3742,0.3426,16.4,20.8,0.7542,0.7388000000000001,42.6,39.6,18.8,17,16.8,13.4
22100150,2021-11-08,1610612742,1610612740,true,false,108,92,92,108,27,27,3,0,7,7,85,87,0.506,0.425,35,34,0.4,0.265,13,11,0.615,0.818,46,39,15,16,13,14,8,10,0.8,0.2,108.4,96,106.6,108.8,20.6,20.4,5.4,4.4,5.8,7.8,86.8,88.2,0.4666,0.39480000000000004,41.2,37.4,0.3338,0.2988,20.6,18.6,0.649,0.8328,44.2,49.2,20,18.4,12.6,20.8
22100147,2021-11-08,1610612755,1610612752,false,true,96,103,103,96,20,25,6,4,7,4,91,91,0.385,0.44,40,40,0.325,0.325,16,13,0.813,0.769,47,55,13,18,9,13,8,7,0.8,0.8,111.4,111.8,102.2,105,24.2,22.2,6.8,5,9.2,8.2,82.6,87.4,0.5039999999999999,0.4638,33,36,0.38780000000000003,0.3714,18.2,23,0.8542,0.733,37.4,45.8,20.2,19.4,13.6,12.2
22100148,2021-11-08,1610612741,1610612751,true,false,118,95,95,118,21,19,5,7,8,6,98,86,0.469,0.395,31,33,0.29,0.333,20,19,0.85,0.842,56,42,17,16,9,15,9,7,0.6,0.6,108,106.8,102.2,108.8,23.4,23.4,5.8,4.6,8.6,4.4,88,81.8,0.441,0.475,27.2,34.2,0.3492,0.4236,25.2,18.8,0.8301999999999999,0.8046,43.2,44.4,17.4,17.4,10.4,17.2
22100152,2021-11-08,1610612744,1610612737,true,false,127,113,113,127,31,21,4,2,13,6,92,82,0.478,0.463,44,43,0.409,0.395,22,26,0.955,0.769,39,35,22,16,14,18,10,9,0.8,0.2,112.8,106.4,94,116.2,31.8,22.4,5.2,2.6,10.6,5,88.8,94,0.4758,0.442,47,28.2,0.37300000000000005,0.3364,14.4,17.6,0.7248,0.7882,49.4,49.8,19.8,15.8,16.8,13.8
22100156,2021-11-09,1610612762,1610612737,true,false,110,98,98,110,21,22,4,5,8,6,81,85,0.506,0.435,38,35,0.395,0.514,16,10,0.813,0.6,44,32,20,18,15,13,6,10,1,0,119.8,108.6,105,121.8,21.6,22.4,6.2,2.2,7.8,5.4,91.2,91.2,0.47939999999999994,0.45120000000000005,44.4,30.8,0.34280000000000005,0.362,22.2,19.4,0.799,0.7772,49.8,45.8,20,16.2,15.6,15.2
22100157,2021-11-09,1610612746,1610612757,true,false,117,109,109,117,25,29,0,5,5,6,85,91,0.518,0.473,30,37,0.533,0.378,19,12,0.684,0.75,43,43,17,15,8,10,9,7,0.6,0,105.6,100.6,99.6,116,24.2,22.2,4.4,5.2,11.4,8.8,91.4,89.6,0.42399999999999993,0.4282,42.6,40.4,0.3222,0.297,17.8,15.8,0.7846,0.7624000000000001,44.8,44,19.6,17.6,14.4,17.2
22100155,2021-11-09,1610612755,1610612749,false,true,109,118,118,109,21,21,7,6,7,5,103,95,0.408,0.463,43,39,0.326,0.385,12,21,0.917,0.714,46,52,20,10,7,9,9,9,0.8,0.6,108.8,109.2,100,109.4,24.8,21.8,6.2,4.4,9,9.2,82.6,86,0.48640000000000005,0.4574,33.8,36.4,0.375,0.3592,19.2,24.2,0.8532,0.726,39.8,45,18.6,18.6,13.4,16.2
22100162,2021-11-10,1610612745,1610612765,false,true,104,112,112,104,17,23,5,6,5,6,82,97,0.427,0.433,34,48,0.353,0.333,34,18,0.647,0.667,42,49,20,26,16,14,6,7,0.4,0,108.6,95.8,110.4,110.8,22,21.4,4.4,5.4,9.2,8.4,87.8,86.6,0.4358000000000001,0.4084,37.8,34,0.3564,0.2892,26.2,21,0.748,0.7115999999999999,46.4,40.6,23.8,17.2,17,16.4
22100166,2021-11-10,1610612759,1610612758,true,false,136,117,117,136,34,20,3,6,11,4,92,91,0.533,0.516,32,36,0.563,0.278,31,16,0.645,0.813,43,44,16,26,8,15,8,8,0.4,0.6,117.8,111.8,110,112.2,29.8,23,6.2,5.2,9,6.2,97.8,91.2,0.4774,0.44939999999999997,33,34.6,0.3536,0.3448,19,22.6,0.7038,0.7988,46.6,44.4,22,21,12.2,12
22100165,2021-11-10,1610612740,1610612760,false,true,100,108,108,100,24,23,5,4,13,6,97,87,0.351,0.425,35,34,0.257,0.294,32,30,0.719,0.8,50,56,20,23,10,18,6,7,0.2,0.2,105.2,92,108.2,107.4,25.6,19,5,4,6.8,7.2,94.4,88.4,0.42400000000000004,0.3822,33.6,39,0.37020000000000003,0.27880000000000005,16.8,19.4,0.7638,0.6881999999999999,46.6,47,20.2,15.6,11.2,16.4
22100170,2021-11-10,1610612747,1610612748,true,false,120,117,117,120,26,26,6,2,5,14,92,96,0.5,0.417,38,37,0.474,0.27,16,35,0.625,0.771,50,47,27,25,23,14,12,9,0.8,0.6,111.4,109.4,106.6,104.2,24.8,23.4,6.4,2.8,10.6,6.2,91.6,87.2,0.476,0.4438000000000001,29.6,32,0.34880000000000005,0.3996,19,22.8,0.7605999999999999,0.8503999999999999,45.6,49.8,20.6,21.2,16.4,15
22100169,2021-11-10,1610612744,1610612750,true,false,123,110,110,123,23,30,6,4,14,8,85,95,0.471,0.411,40,44,0.275,0.386,40,20,0.8,0.75,53,40,21,28,16,17,11,6,1,0.6,118,114.8,95.8,110.4,32.2,26,4.6,5.4,11.6,9.8,89.2,94.4,0.4848,0.4518,47.8,41.8,0.38480000000000003,0.3134,16.4,20,0.7658,0.8431999999999998,47.6,46.6,20.8,22.2,15,15.8
22100158,2021-11-10,1610612739,1610612764,false,true,94,97,97,94,21,25,4,2,7,9,76,84,0.461,0.417,31,28,0.29,0.357,21,17,0.714,1,40,49,18,20,15,12,6,7,0.4,0.4,104.2,105.6,106.6,105.4,26,21.2,4,6.6,9.2,8,84,85.4,0.47119999999999995,0.4548,29.4,33,0.3488,0.30179999999999996,21,24,0.7164,0.7874000000000001,41,46.8,15.8,19.6,16.8,15.8
22100168,2021-11-10,1610612756,1610612757,true,false,119,109,109,119,27,24,6,2,6,5,94,91,0.521,0.484,28,30,0.393,0.233,12,16,0.833,0.875,39,46,20,21,11,16,9,8,0.8,0,112.8,103,106,115.6,27.4,23.8,5.4,4.4,9.2,7.6,88,89.4,0.4848,0.44239999999999996,29.6,39.8,0.3256,0.3226,22.6,15.2,0.8010000000000002,0.7390000000000001,47.6,44.2,18.6,17,13.8,15.2
22100163,2021-11-10,1610612741,1610612742,true,false,117,107,107,117,26,23,2,4,9,9,89,83,0.506,0.458,31,33,0.484,0.364,14,24,0.857,0.792,46,43,15,16,11,12,10,7,0.6,0.6,106,97.6,98.8,105,21.2,21,5.4,4.2,8.4,8,89.8,90.6,0.42919999999999997,0.38499999999999995,27.8,39,0.30720000000000003,0.289,24.2,20.2,0.8402,0.8008,45.2,49.4,18,20,9.4,14.2
22100160,2021-11-10,1610612738,1610612761,true,false,104,88,88,104,21,20,5,8,10,8,94,77,0.447,0.429,29,25,0.345,0.24,15,19,0.667,0.842,44,41,13,17,15,18,6,8,0.4,1,103,109.4,113.4,97.8,21,21.4,6.4,3.8,7.8,10.8,87,94.8,0.4168,0.43099999999999994,35.2,33.8,0.38980000000000004,0.35839999999999994,20.6,18.8,0.8049999999999999,0.8374,43.4,50.8,17.8,18.2,17.4,12.8
22100159,2021-11-10,1610612753,1610612751,false,true,90,123,123,90,19,29,3,5,10,8,92,91,0.38,0.505,33,37,0.121,0.432,24,17,0.667,0.882,49,49,18,18,17,15,8,8,0.2,0.6,96.4,105,107,109.4,21.6,23.6,5.2,5.2,7.2,4.2,86.2,83.6,0.41899999999999993,0.45280000000000004,39.8,33.6,0.3294,0.40680000000000005,13.8,20,0.7908000000000001,0.8038000000000001,41.4,45.2,18.8,17,16.8,14.8
22100167,2021-11-10,1610612743,1610612754,true,false,101,98,98,101,19,22,4,11,5,5,84,84,0.429,0.476,30,31,0.4,0.355,20,11,0.85,0.636,39,48,14,19,10,15,7,9,0.8,0.2,100.6,106.4,92,111.8,24.4,21.6,3.6,5.8,9,7.2,87,88,0.46060000000000006,0.47000000000000003,37,31.8,0.2722,0.327,14.8,17.6,0.7032,0.7295999999999999,46.6,44.4,22,22,16.8,16.2
22100161,2021-11-10,1610612752,1610612749,false,true,100,112,112,100,19,29,10,4,9,4,83,90,0.434,0.444,37,50,0.432,0.52,17,9,0.706,0.667,38,50,17,17,11,15,9,10,0.4,0.8,113.4,113.8,116.4,103.8,22.4,22.2,7.2,5.6,7.2,9,90.6,88.2,0.44939999999999997,0.47380000000000005,39.8,35.8,0.3584,0.379,23,22.6,0.7968,0.7378,45,47.8,17.6,15.4,14.8,15
22100164,2021-11-10,1610612763,1610612766,false,true,108,118,118,108,27,32,8,7,14,13,107,90,0.421,0.456,38,36,0.237,0.417,15,24,0.6,0.875,57,49,18,16,16,17,9,11,0.8,0,114.8,106,114.2,122.8,26,22.2,6.8,3.6,9.2,8.8,91.6,94.6,0.47780000000000006,0.41400000000000003,35.8,36.6,0.398,0.31579999999999997,16,21.6,0.8071999999999999,0.7364,45.4,42.6,17.6,18.8,13.4,13.6
22100171,2021-11-11,1610612755,1610612761,false,true,109,115,115,109,29,25,8,7,8,10,88,96,0.455,0.438,34,33,0.324,0.424,19,17,0.947,1,39,47,16,18,12,12,10,9,0.6,0.8,108.6,104.4,103.2,97,24.6,20.2,5.8,4.2,9,10.8,88,91.2,0.46799999999999997,0.4346,37,31.8,0.35140000000000005,0.3206,16.8,17.2,0.8532,0.8576,39.8,47.8,18,18,10.6,13.8
22100173,2021-11-11,1610612746,1610612748,true,false,112,109,109,112,20,18,9,4,9,9,91,97,0.473,0.443,37,41,0.297,0.22,17,17,0.882,0.824,42,50,14,21,12,15,10,10,0.8,0.6,106.2,114.6,97.4,107.8,24.6,25,3.6,2.8,11,8.2,88.6,88.2,0.44079999999999997,0.4502,40.8,32.8,0.36219999999999997,0.39899999999999997,18.2,27,0.745,0.8331999999999999,44.6,48.2,18.8,21.2,14.6,13.4
22100172,2021-11-11,1610612762,1610612754,false,true,100,111,111,100,22,19,4,5,6,7,83,96,0.47,0.448,32,31,0.281,0.355,23,19,0.565,0.737,37,53,16,23,12,13,7,10,1,0.2,116.4,99.2,105.4,105,19.8,20.4,5.6,6.8,6.8,7.2,88.6,85.4,0.47840000000000005,0.458,43.6,31.2,0.3456,0.30979999999999996,22,15.8,0.7851999999999999,0.7068000000000001,49,45.6,20.4,21.4,15,16.8
22100184,2021-11-12,1610612747,1610612750,false,true,83,107,107,83,17,24,8,4,12,10,82,94,0.354,0.457,41,37,0.22,0.324,20,12,0.8,0.75,44,54,14,21,20,16,13,7,0.8,0.4,112.8,114,109.8,112.6,25.2,27.4,6.4,5.2,9.8,9.2,93.2,93.6,0.4664,0.44720000000000004,31.8,42.6,0.3548,0.34060000000000007,20.2,19.4,0.7056,0.8366,47.2,45.4,22,23.2,16.6,17
22100178,2021-11-12,1610612763,1610612756,false,true,94,119,119,94,19,28,6,6,6,12,98,94,0.378,0.489,33,37,0.212,0.486,23,9,0.565,1,59,46,16,22,15,12,10,6,0.6,0.6,110,111.6,113.6,110.8,25.8,27.2,6.8,4.6,10.4,9.6,93,89.6,0.45599999999999996,0.4866,36.8,30.8,0.3606,0.3316,16.6,17.8,0.7272000000000001,0.7979999999999999,46.2,43.4,18.2,19.8,14.2,15.6
22100180,2021-11-12,1610612760,1610612758,true,false,105,103,103,105,13,20,6,7,8,5,99,95,0.424,0.4,30,41,0.333,0.341,15,17,0.733,0.765,52,49,18,12,10,14,8,9,0.4,0.4,106,110.4,108.6,115.2,22.8,22.2,4,5.6,7,5.8,89.2,91,0.43879999999999997,0.4612,38.2,33.6,0.3242,0.3174,20,20,0.7777999999999999,0.8028000000000001,47,44.6,17,21.8,14.6,13
22100181,2021-11-12,1610612759,1610612742,false,true,109,123,123,109,30,30,3,7,3,9,84,100,0.488,0.46,30,45,0.433,0.4,20,19,0.7,0.684,41,48,17,18,13,6,9,8,0.4,0.4,119.8,96.2,113.8,107.8,30.6,19.6,5.2,4,9.8,8,97,87.6,0.4902,0.3868,31.6,37.8,0.3892,0.2899999999999999,19.4,22.2,0.688,0.7878000000000001,44.6,47,20.4,19.8,12,14
22100183,2021-11-12,1610612744,1610612741,true,false,119,93,93,119,27,18,3,2,15,9,93,78,0.484,0.436,46,27,0.326,0.296,16,22,0.875,0.773,47,38,15,16,16,20,12,6,1,0.8,122,106.6,101.4,102.8,30.8,21.8,4.2,5.2,12.6,9.4,87.8,85.2,0.49420000000000003,0.47240000000000004,45,26,0.362,0.3406,22.8,19,0.8258000000000001,0.9038,47,45.2,20.8,18.6,15,16.2
22100176,2021-11-12,1610612739,1610612765,true,false,98,78,78,98,27,18,6,5,12,12,82,79,0.476,0.367,41,30,0.341,0.3,9,13,0.667,0.846,40,43,11,13,21,23,7,8,0.4,0.2,103,98.2,104.2,110,26.2,21.2,4.6,5.4,7.8,9,82.2,88.2,0.47859999999999997,0.4142,28.8,36.2,0.32439999999999997,0.2964,21.4,20,0.7118,0.6971999999999999,43,40.8,16.6,19.6,15.8,16
22100182,2021-11-12,1610612743,1610612737,true,false,105,96,96,105,26,20,5,5,6,2,90,93,0.444,0.409,35,28,0.286,0.179,20,21,0.75,0.714,49,50,21,20,8,8,8,11,0.8,0,100.4,106,92.4,119.4,23,21.6,4,2.6,8,5.8,86.6,90.6,0.44400000000000006,0.42919999999999997,37,33.6,0.29219999999999996,0.4076000000000001,17.2,18.6,0.7482,0.7686000000000001,46.2,43.6,20.6,16.6,14.6,15.2
22100174,2021-11-12,1610612766,1610612752,true,false,104,96,96,104,25,17,5,5,10,8,90,93,0.433,0.387,36,35,0.278,0.371,24,18,0.667,0.611,49,51,18,22,14,19,7,8,0.4,0.8,109.2,108.2,123,105,25.6,20.4,6.2,5,7.4,7,96.8,88,0.4168,0.4518,35,33.2,0.374,0.3476,22.4,22.2,0.6276,0.781,46.2,49.2,20.8,19.2,14.4,12.6
22100179,2021-11-12,1610612740,1610612751,false,true,112,120,120,112,26,27,5,4,6,9,88,82,0.489,0.5,32,34,0.406,0.529,16,27,0.813,0.741,43,34,26,20,16,12,7,9,0,0.8,104.4,108.8,112.6,102,24.8,25.6,5.2,4.4,7.8,5.2,94.6,85,0.41720000000000007,0.46580000000000005,33.6,34.6,0.3188,0.38699999999999996,19.8,18.8,0.7664000000000001,0.8672000000000001,46,46.2,20.2,17.2,11.2,15.2
22100177,2021-11-12,1610612745,1610612757,false,true,92,104,104,92,13,21,6,4,6,10,85,87,0.4,0.391,32,36,0.219,0.306,27,31,0.63,0.806,49,52,23,27,13,14,7,9,0.2,0,104.4,107.6,109,116.2,20.6,25.6,4.8,4,8.8,6.4,87,90.6,0.41879999999999995,0.46399999999999997,37,38.4,0.348,0.32599999999999996,25.6,14.8,0.7584000000000002,0.7584,45.2,44,22.2,17.6,17.2,12.4
22100175,2021-11-12,1610612738,1610612749,true,false,122,113,113,122,22,23,7,3,5,7,96,98,0.49,0.449,41,47,0.293,0.34,18,11,0.889,0.818,53,39,12,19,17,13,7,11,0.4,0.8,104.2,112,111.6,101.6,21.4,23.8,6.2,5.4,8,8.6,87.6,89.6,0.43579999999999997,0.4566,33,38.8,0.3888,0.3972,19,20,0.7644,0.7076,42,49,17.6,15.8,17.2,13.6
22100187,2021-11-13,1610612753,1610612764,false,true,92,104,104,92,21,29,5,7,7,6,92,84,0.337,0.5,40,35,0.325,0.343,20,10,0.85,0.8,44,48,15,17,13,16,9,8,0.2,0.6,95.2,102.4,107.4,101.2,20.6,21.2,5.2,5.2,8.2,8.6,88,86,0.4154,0.4393999999999999,37.8,31.6,0.2746,0.2932,15.6,21.6,0.7508000000000001,0.8564,42,47.2,18.8,19.6,16.4,14.8
22100189,2021-11-13,1610612761,1610612765,false,true,121,127,127,121,21,34,1,6,9,5,87,79,0.506,0.544,34,35,0.382,0.429,31,30,0.645,0.867,39,34,25,23,13,14,10,9,0.4,0.2,108,97.4,107.6,110.2,22,22,4.6,4.8,11.4,9.6,91,86.4,0.4673999999999999,0.4104,29.4,36.6,0.3688,0.32060000000000005,17.6,19.6,0.6896,0.7464000000000001,41.6,38.8,18.2,18.8,11.8,16
22100190,2021-11-13,1610612739,1610612738,true,false,91,89,89,91,17,20,4,3,10,7,81,78,0.383,0.423,38,23,0.263,0.261,22,18,0.864,0.944,39,47,19,16,11,20,8,10,0.6,0.6,102.4,108.6,99.4,101.6,25.2,23.2,4.2,6.8,7.6,7.2,81,90.2,0.47840000000000005,0.4417999999999999,32.2,37,0.3342,0.2814,19,22.2,0.75,0.7796,42.6,47.8,14.8,21,16.8,12.4
22100188,2021-11-13,1610612740,1610612763,true,false,112,101,101,112,29,21,6,6,5,6,79,88,0.481,0.432,29,24,0.483,0.333,25,21,0.88,0.81,37,39,22,19,14,9,8,9,0,0.4,107.4,105,113.2,113.4,24.4,24.4,5,4.6,8,11.2,93.6,95.8,0.4312,0.4076000000000001,34,40,0.3134,0.3144,21.2,18.6,0.7956,0.7824000000000001,45.8,47.4,22.2,18.6,11.6,15.4
22100186,2021-11-13,1610612754,1610612755,true,false,118,113,113,118,33,16,10,2,7,11,82,89,0.573,0.427,28,23,0.5,0.522,15,29,0.667,0.862,37,46,21,22,15,14,8,8,0.6,0.8,109.4,110.8,104.6,103,25.8,23.4,5.4,5.2,8.4,7.2,90,83.8,0.46020000000000005,0.4896,39.4,33,0.36219999999999997,0.4206,16,19.6,0.7736,0.7906000000000001,46,44.8,20,16.2,16.8,13.8
22100185,2021-11-13,1610612762,1610612748,false,true,105,111,111,105,23,23,2,3,13,6,85,85,0.412,0.494,53,33,0.321,0.394,25,16,0.72,0.875,38,48,19,25,17,21,8,11,0.8,0.4,111.6,115.2,103.6,111.6,19.4,24.4,5,3.2,6.4,8.8,87.6,88.4,0.4746,0.4596,40.8,35.2,0.31479999999999997,0.38780000000000003,22,25.2,0.7415999999999999,0.8288,46.8,45.8,20,21.6,13.6,13.4
22100191,2021-11-13,1610612746,1610612750,true,false,129,102,102,129,35,25,8,6,6,8,99,102,0.535,0.392,40,36,0.4,0.306,9,16,0.778,0.688,57,41,17,15,14,11,11,8,0.8,0.4,105.4,109.8,102,109.2,21.2,25.8,4.2,5.4,8.6,9,88.2,93.8,0.4408,0.4354,39.6,43,0.35639999999999994,0.3254,17.8,17.2,0.774,0.8300000000000001,44.4,46.2,17,23.4,13.6,17
22100193,2021-11-14,1610612737,1610612749,true,false,120,100,100,120,21,24,1,3,6,8,97,84,0.485,0.452,35,41,0.429,0.341,13,16,0.846,0.625,51,30,19,17,13,11,7,12,0.8,0.6,115.6,110.8,102,104.2,26,23.6,5.8,4.8,9.8,7.4,90,92.2,0.472,0.45,35,41.8,0.3698,0.39640000000000003,19.6,16,0.8645999999999999,0.7034,46.8,48.4,18.6,15.8,12,13.4
22100196,2021-11-14,1610612760,1610612751,false,true,96,120,120,96,20,31,2,3,9,8,90,82,0.4,0.5,45,43,0.311,0.419,11,21,0.909,0.952,44,44,22,15,14,15,9,10,0.6,0.8,105.6,110,106.6,102.6,19.6,25.8,4.6,4,7.4,5.8,89.8,83.8,0.4382,0.4726,34.8,33.8,0.327,0.42960000000000004,20,19.4,0.791,0.8488,47,43.6,16.6,18,13.2,15
22100198,2021-11-14,1610612746,1610612741,false,true,90,100,100,90,16,19,7,4,7,9,81,86,0.358,0.442,34,29,0.324,0.379,21,14,1,0.929,44,45,15,20,20,15,12,7,1,0.6,115.4,104.8,104,106.4,24.4,21.8,5.4,4.4,7.2,9.2,90.6,82.6,0.4766,0.476,39.4,25.8,0.3924,0.3498,17,19,0.8066000000000001,0.8855999999999999,48.6,42.4,15.6,17.4,13.6,16.8
22100192,2021-11-14,1610612747,1610612759,true,false,114,106,106,114,28,28,5,2,6,9,83,90,0.518,0.444,31,36,0.484,0.444,17,15,0.765,0.667,46,43,16,17,16,15,14,9,0.6,0.4,110.4,103,114.2,103.2,24.2,27,6.2,7,9.2,8.8,90.4,92.4,0.45599999999999996,0.44720000000000004,33.8,27.6,0.3408,0.32839999999999997,21.6,16,0.7426,0.7155999999999999,47.4,45.4,20.8,13.6,17.8,13
22100194,2021-11-14,1610612766,1610612744,true,false,106,102,102,106,23,31,2,7,10,8,88,90,0.477,0.422,36,39,0.389,0.231,12,25,0.667,0.68,39,49,21,17,13,15,8,6,0.6,1,118.2,115.6,116.8,105,28.6,29.4,6.8,4.4,7.8,11.4,98,94.4,0.4486,0.4396,38.4,46.8,0.398,0.3264,23,22.2,0.6658,0.7872000000000001,47.4,47.4,21,17.6,12.4,12.8
22100197,2021-11-14,1610612743,1610612757,true,false,124,95,95,124,29,22,1,4,9,8,90,80,0.522,0.438,40,39,0.475,0.333,14,13,0.786,0.923,49,36,14,15,11,13,9,10,1,0.2,104,105.8,91.8,109.6,24,23.8,4.4,3.8,7.2,7.6,87.4,88.6,0.4514,0.45359999999999995,36.4,34.8,0.30200000000000005,0.3242,18.8,18.8,0.7648,0.7378,46.6,45,20.4,19.4,11.8,12.8
22100195,2021-11-14,1610612745,1610612756,false,true,89,115,115,89,19,19,5,7,7,16,85,97,0.412,0.433,32,40,0.219,0.35,18,20,0.667,0.85,48,52,19,19,23,10,8,7,0.2,0.8,101.6,114.2,107.2,106.2,18.8,28,5.6,4.4,7.6,9.6,86.4,90.4,0.417,0.49099999999999994,36,31.2,0.33240000000000003,0.366,24.4,17,0.7449999999999999,0.8288,45.2,45,21,21.2,15.4,14.8
22100209,2021-11-15,1610612747,1610612741,false,true,103,121,121,103,19,31,5,2,10,9,79,89,0.456,0.551,32,34,0.188,0.441,31,11,0.806,0.727,43,36,15,21,19,17,15,8,0.6,0.6,109.4,106,112,106.8,24.6,22,6.4,4.2,8.4,9.4,88.4,82.6,0.4542,0.4784,35,27,0.3896,0.3648,21,18.8,0.7456,0.898,48,41.8,20.2,17.6,17.6,16.4
22100206,2021-11-15,1610612750,1610612756,false,true,96,99,99,96,18,21,3,2,8,8,85,85,0.365,0.376,44,31,0.295,0.226,27,36,0.778,0.778,54,52,28,23,21,15,9,8,0,0.8,97,112.6,109,105.2,21.2,26.6,4.6,5,9,11.2,91.8,91.8,0.38260000000000005,0.47319999999999995,46.8,33.4,0.31379999999999997,0.374,15.6,16.6,0.7796000000000001,0.817,43,44.2,22.2,20.6,16.8,12.6
22100199,2021-11-15,1610612739,1610612738,false,true,92,98,98,92,18,23,3,6,6,7,83,78,0.386,0.462,40,29,0.4,0.345,16,20,0.75,0.8,42,46,18,16,14,14,9,11,0.8,0.4,98.2,98.4,92.6,94,23.4,20.6,4.4,5.6,7.8,7,80.4,85.6,0.4526,0.4274,33.6,31.6,0.32880000000000004,0.25760000000000005,19.4,20.8,0.7528,0.8004,43.2,46.6,15.6,19.6,15.2,14
22100201,2021-11-15,1610612764,1610612740,true,false,105,100,100,105,23,20,4,3,9,2,84,74,0.464,0.405,28,21,0.357,0.524,25,34,0.68,0.853,42,45,22,25,6,12,9,11,0.8,0.2,110.6,96.6,102.6,111.2,24.4,22.8,6.4,3.4,6,7.2,89.2,87.8,0.471,0.41019999999999995,30.8,36.2,0.34340000000000004,0.3068000000000001,22.6,16.2,0.7138000000000002,0.8398,50.4,44.8,16.4,17.2,14.6,17.6
